criterion_key,criterion_label,pool,rank,key,label,euclidean_distance,cosine_similarity
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,5,b1-aug08-2145:0,"So, yeah, kind of those stories of people trying to escape those cults.",0.9550103116758264,0.5439775926875732
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,6,b3-aug23-1213:0,Des groupements...,0.9561508972313214,0.5428875432700154
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,7,b3-aug18-1645:0,"Et donc je suppose que les instances politiques font en sorte de fermer les sectes, quoi ?",0.9590646553856459,0.5400974894188626
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,8,b1-aug11-2011:0,This comes to my mind.,0.9724117762479815,0.5272075422517206
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,9,b1-aug09-2048:0,exploitation?,0.9765843775043531,0.5231414203737675
crit-infiltration-public-authorities,Les tentatives d'infiltration des pouvoirs publics,interviews,10,b1-aug08-2128:0,"I would say it's people participating in something, and then there's a person who has another agenda and kind of manipulates them, and uses, like — their, I don't know — participation, or — I think that's not the right word — but, like, their willingness, and, like, their good [nature] to participate in something.",0.9794636782136447,0.5203252398224641
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,entities,1,bounded choice,bounded choice,0.9953027473606578,0.504686047618963
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,entities,2,christian deviations,christian deviations,0.9980278616626508,0.5019701650425974
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,entities,3,les dérives sectaires,les dérives sectaires,1.0253419314394947,0.47433665654535595
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,entities,4,a social psychological critique of 'brainwashing' claims about recruitment to new religions,a social psychological critique of 'brainwashing' claims about recruitment to new religions,1.0296542964595519,0.4699057752366128
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,entities,5,mystical manipulation,mystical manipulation,1.0305703225995377,0.4689623196627729
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,1,shingange-2021-african-pentecostal-mission-and-new-religious-movements-a-critica:8,unusual practices,0.9023123892746611,0.5929161550590629
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,2,2008-the-oxford-handbook-of-new-religious-movements-1:294,the generalization that cults are detrimental to one's mental health is 'doubtful.',0.9048551933955542,0.5906184146822382
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,3,2008-the-oxford-handbook-of-new-religious-movements-1:225,a useful though scientifically imprecise concept which refers to an array of complex phenomena resulting in the impairment of the individual's cognitive and social functioning,0.9286898772741187,0.5687673855138313
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,4,anthony-and-robbins-2009-conversion-and-brainwashing-in-new-religious-movements:1,a useful though scientifically imprecise concept which refers to an array of complex phenomena resulting in the impairment of the individual's cognitive and social functioning,0.9286898772741187,0.5687673855138313
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,5,kaplan-and-l-w-2002-2-the-cult-the-cultic-milieu-and-secularization:23,"the sum of unorthodox and deviant belief systems together with their practices, institutions and personnel",0.9300975316309001,0.5674592146378756
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,6,dawson-2009-cults-and-new-religious-movements-a-reader:29,NRMs are under suspicion if their members do not avail themselves of publicly available medical services or personnel.,0.932019161739209,0.5656700549644047
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,7,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:22,methodological doubting,0.9426915639320836,0.5556661294979486
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,8,davis-and-hankins-2002-new-religious-movements-and-religious-liberty-in-america:154,"Religions that are apt to need protection are those that the majority may perceive as obnoxious, weird, mysterious, peculiar, and nontraditional.",0.9444728001840325,0.5539854492369165
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,9,clarke-2004-encyclopedia-of-new-religious-movements:159,a term that refers to controversial groups that are odd and even dangerous to group members and others,0.9455209366161222,0.5529948583715716
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,literature,10,2008-the-oxford-handbook-of-new-religious-movements-1:250,"Conventionalism and conformity (there are conspicuous exceptions, however, in terms of egregiously antinomian groups).",0.9460637663814022,0.552481661260715
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,1,b1-aug08-2128:0,"Something suspicious, something dangerous, something not normal.",0.9305043440910317,0.5670807978544332
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,2,b3-aug22-2101:0,"des groupes fermés qui endoctrinent des gens en échange d'argent, la plupart du temps, et qui peuvent conduire à des dérives dangereuses.",0.9967338182968591,0.5032606470216786
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,3,b1-aug09-2048:0,"But, yeah, it's a system of belief that spreads and exploits the gullible.",0.9997947085210107,0.5002051967147738
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,4,ig-06:0,"attempting to deviate from academic norms through “breaking boundaries”, central figure with authoritative behavior and high controlled dynamic with attempts at isolating members from larger communities",1.0061894001051757,0.4937912790635348
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,5,b1-aug08-2145:0,"And there's also this weird story about him, because the cult didn't allow access to doctors and medicine, and one of his younger brothers actually died when he was young.",1.0063862470902554,0.4935932678227791
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,6,b1-aug08-2137:0,"And, yeah — say, like, cults — they're just like a really, really niche, small group that's against a topic.",1.019762318138548,0.48004214255706723
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,7,b1-aug09-2124:0,"Yeah, I guess it's culty, because it's very — it's very niche.",1.0198383432081746,0.47996458565647365
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,8,b2-aug13-1840:0,"But non-conventional religion, so that's why they are, most of the time, concentrated in small groups.",1.0218303514017903,0.47793094345976783
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,9,b1-aug08-2137:0,"The way I've been shown it, like a stereotype — it's because it's like a privileged, small group of people — like, how do you call this — the one where there's only one dollar bill, you know, like this Illuminati thing, you know.",1.0231345065045154,0.47659777106101764
crit-dubious-care-exclusive,L'offre de soins et de médicaments douteux et exclusive du recours à des pratiques conventionnelles,interviews,10,ig-07:0,"But I suppose most commonly I'd consider groups of people with some commonly considered 'alternative' beliefs and a person, figure or certain idea as a central element within their communal belief system.",1.0259708074847924,0.4736916987161559
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,entities,1,concerned relatives,concerned relatives,0.9436803090374876,0.5547337315961427
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,entities,2,self transformation,self transformation,0.9770592346728634,0.5226774522074886
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,entities,3,concerned christians,concerned christians,0.9803954705622837,0.5194122560089179
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,entities,4,food for life,food for life,0.9987956771402481,0.5012037417824509
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,entities,5,exploring new religions,exploring new religions,1.0001176893876222,0.49988211442985264
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,1,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:185,sudden personality change,0.834673672684611,0.6516600352831612
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,2,shingange-2021-african-pentecostal-mission-and-new-religious-movements-a-critica:8,unusual practices,0.8939149509553935,0.6004580340187816
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,3,tomkins-2010-the-clapham-sect-how-wilberforce-s-circle-transformed-britain:21,a habit of mind… which it has cost much pains and labour to remove,0.904826449916896,0.5906444824196877
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,4,hexham-et-al-2001-new-religious-movements-challenge-and-response:156,"the increasing concern, worldwide, with global pollution and environmental damage is especially dominant amongst young people",0.9156035155597112,0.5808349600849647
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,5,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:37,strange,0.9210648661242976,0.5758196026472273
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,6,werbner-and-basu-2002-embodying-charisma-modernity-locality-and-the-performance:98,the reality of the transformation they experience is both far more immediate and far more complex,0.9232033376093599,0.5738478290330442
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,7,bromley-2007-teaching-new-religious-movementslearning-from-new-religious-movemen:37,weird,0.9311392781258065,0.5664897486279974
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,8,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:161,the report shifts in a markedly critical direction concerning 'cults' and new religions,0.9371602541263941,0.5608652366112227
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,9,hexham-et-al-2001-new-religious-movements-challenge-and-response:123,The role of women in society is undergoing profound change,0.9382227905501697,0.5598689408681151
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,literature,10,tourish-and-pinnington-2002-transformational-leadership-corporate-cultism-and-th:21,Cults in our midst: The hidden menace in our everyday lives,0.939837245842628,0.5583529462624911
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,1,b2-aug13-1832:0,I think it changes depending on what I've been doing in the last days.,0.8707715519674236,0.6208784137314194
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,2,b1-aug08-2128:0,"Something suspicious, something dangerous, something not normal.",0.9422760545743014,0.5560579097740982
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,3,b1-aug11-2011:0,This comes to my mind.,0.9447592596134624,0.5537148460183365
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,4,b1-aug05-1650:0,"In these times, people in a big city are growing tomatoes, and they're changing varieties, and they're measuring the sugar [content] of the tomatoes, and they're kind of scientifically looking at growing the tomatoes, and the types, and — yeah.",0.9560990523581042,0.5429372814041327
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,5,b1-aug08-2128:0,And also something a little bit frightening.,0.9596304940828244,0.5395546869537902
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,6,b3-aug22-2101:0,C'est pas forcément très bien.,0.9596727704934068,0.5395138343284067
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,7,ig-05:0,Because they are an enclosed group with one strange thing in the full center of their attention (for each of the new age groups),0.9665458351572552,0.5328946881134947
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,8,b2-aug13-1832:0,That's interesting.,0.9785981000526659,0.5211729391026722
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,9,b3-aug18-1645:0,Qui suit des règles.,0.9814210210509063,0.5184063649102633
crit-alarming-dietary-change,Le changement inquiétant des habitudes alimentaires,interviews,10,b1-aug09-2048:0,"Yeah, but I would be shocked to discover that — whenever there's a power imbalance, people start touching each other in inappropriate places.",0.9843360158215693,0.5155411644630564
crit-violation-republic-principles,La violation des principes fondateurs de la République,entities,1,the constitution of society,the constitution of society,0.9667915096808397,0.5326568045240281
crit-violation-republic-principles,La violation des principes fondateurs de la République,entities,2,christian fundamentalism,christian fundamentalism,0.9691729581400791,0.5303518740437452
crit-violation-republic-principles,La violation des principes fondateurs de la République,entities,3,establishment clause,establishment clause,0.9705953134559756,0.528972549719528
crit-violation-republic-principles,La violation des principes fondateurs de la République,entities,4,constitution,constitution,0.9822908748856907,0.5175523549656764
crit-violation-republic-principles,La violation des principes fondateurs de la République,entities,5,christian deviations,christian deviations,0.984906173582334,0.5149800412168444
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,1,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:22,"It is a deviation from freedom of thought, opinion or religion which undermines public order, laws or regulations, or persons' fundamental rights, security or integrity.",0.9236023417126256,0.5734793495529373
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,2,denaux-2002-the-attitude-of-belgian-authorities-toward-new-religious-movements:14,the official doctrine applies a fundamentalist reading of the founding texts,0.9390943170348307,0.5590510719743452
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,3,lucas-and-robbins-2004-new-religious-movements-in-the-twenty-first-century:44,the criminal activities of sectarian groups that seriously threaten the integrity of the State and citizens,0.9484037329920343,0.5502650136609135
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,4,lewis-and-t-llefsen-2016-the-oxford-handbook-of-new-religious-movements-volume-i:286,sexual transgression,0.951781463308506,0.5470560010771846
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,5,richardson-and-introvigne-2001-brainwashing-theories-in-european-parliamentary-a:21,freedom of belief,0.9660827563191996,0.5333421750671858
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,6,adeliyan-tous-et-al-2023-using-law-to-limit-religious-freedom-the-case-of-new-re:15,the fraudulent abuse of the state of ignorance or weakness,0.9695136884428962,0.5300215582615966
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,7,anthony-and-robbins-2009-conversion-and-brainwashing-in-new-religious-movements:11,Basic Mistrust,0.9717824054070144,0.527819502583641
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,8,dawson-2009-cults-and-new-religious-movements-a-reader:108,the religious experience under consideration is not genuine,0.9762882417896724,0.523430725553415
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,9,clarke-2004-encyclopedia-of-new-religious-movements:294,the Commission for Violations of Psychiatry against Human Rights,0.9776477584064412,0.5221022673519229
crit-violation-republic-principles,La violation des principes fondateurs de la République,literature,10,2008-the-oxford-handbook-of-new-religious-movements-1:117,CANCELLED BECAUSE OF COPYRIGHT INFRINGEMENT,0.9795156113136183,0.520274691997612
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,1,b1-aug08-2128:0,"Yeah, exactly — he's famous for abusing the trust — the trust, the consent, of the people — and using it for his own purposes.",1.0289688344423593,0.47061167248432834
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,2,b1-aug12-1231:0,"And then secondly, religious cults.",1.0312123741642472,0.4683007662793328
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,3,b1-aug08-2137:0,"So, if I understand well, the main feature for you is this — opposing something?",1.040458242049266,0.4587231293928852
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,4,b1-aug08-2128:0,"Something suspicious, something dangerous, something not normal.",1.0466463040884555,0.45226588729162276
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,5,ig-06:0,"attempting to deviate from academic norms through “breaking boundaries”, central figure with authoritative behavior and high controlled dynamic with attempts at isolating members from larger communities",1.047210441469811,0.45167513993353775
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,6,b1-aug11-2011:0,This comes to my mind.,1.05224175364321,0.44639363378113156
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,7,b1-aug09-2048:0,"But, yeah, it's a system of belief that spreads and exploits the gullible.",1.0525035761096877,0.4461182058831684
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,8,b1-aug11-2011:0,but I might be wrong.,1.057646221068834,0.44069238151188284
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,9,b3-aug18-1645:0,Un groupe qui suit une doctrine.,1.05774191481981,0.4405911645150412
crit-violation-republic-principles,La violation des principes fondateurs de la République,interviews,10,b1-aug09-2048:0,exploitation?,1.0610716950602588,0.43706350054765275
